出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
1110217,11101,2033,佳大,鋼鐵工業,84638,81112,64935,4.347075648,30.34265034,84638,64935,30.34265034,-
1110217,11101,2034,允強,鋼鐵工業,1534217,1079643,1042931,42.10410293,47.10628028,1534217,1042931,47.10628028,-
1110217,11101,2038,海光,鋼鐵工業,938678,1070006,787410,-12.27357604,19.21083044,938678,787410,19.21083044,-
1110217,11101,2049,上銀,電機機械,2401483,2022010,1965642,18.76711787,22.17295927,2401483,1965642,22.17295927,-
1110217,11101,2059,川湖,電子零組件業,610647,624767,451859,-2.260042544,35.14105064,610647,451859,35.14105064,-
1110217,11101,2062,橋椿,其他,816321,798311,733215,2.256013007,11.33446533,816321,733215,11.33446533,-
1110217,11101,2069,運錩,鋼鐵工業,1283596,1378770,886535,-6.902819179,44.78796663,1283596,886535,44.78796663,-
1110217,11101,2101,南港,橡膠工業,590420,555150,745513,6.353237864,-20.80352724,590420,745513,-20.80352724,"本公告係屬自結數,與會計師所出具之財報因匯率之故將存有略微差異,屆時請以財報為準."
1110217,11101,2102,泰豐,橡膠工業,116444,112379,261286,3.617223859,-55.43427509,116444,261286,-55.43427509,"因美國反傾銷案,導致本公司1月營收及累計營收下滑"
1110217,11101,2103,台橡,橡膠工業,2929358,2527728,2754553,15.88897223,6.346038722,2929358,2754553,6.346038722,-
1110217,11101,2104,國際中橡,橡膠工業,1854481,1309757,1919865,41.58969946,-3.405656127,1854481,1919865,-3.405656127,-
1110217,11101,2105,正新,橡膠工業,7883884,8706887,9489105,-9.452322053,-16.91646367,7883884,9489105,-16.91646367,-
1110217,11101,2106,建大,橡膠工業,2935690,2652661,2955178,10.66962571,-0.659452662,2935690,2955178,-0.659452662,-
1110217,11101,2107,厚生,橡膠工業,121750,271825,468682,-55.21015359,-74.02289826,121750,468682,-74.02289826,主要係因本期營建收入較去年同期減少所致.
1110217,11101,2108,南帝,橡膠工業,1145232,1259030,2492328,-9.038545547,-54.04970774,1145232,2492328,-54.04970774,主係疫情趨緩及客戶庫存調整，致需求減少，售價持續下修。
1110217,11101,2109,華豐,橡膠工業,486468,511732,418187,-4.93695919,16.32786289,486468,418187,16.32786289,-
1110217,11101,2114,鑫永銓,橡膠工業,170846,172444,140816,-0.926677646,21.32570162,170846,140816,21.32570162,-
1110217,11101,2115,六暉-KY,汽車工業,313632,277824,315364,12.88873531,-0.549206631,313632,315364,-0.549206631,-
1110217,11101,2201,裕隆,汽車工業,7645944,6792809,8022183,12.55938449,-4.689982764,7645944,8022183,-4.689982764,-
1110217,11101,2204,中華,汽車工業,2812031,2254268,3800145,24.74253283,-26.00200782,2812031,3800145,-26.00200782,-
1110217,11101,2206,三陽工業,汽車工業,4156281,3954865,3722889,5.092866634,11.64128181,4156281,3722889,11.64128181,-
1110217,11101,2207,和泰車,汽車工業,22413331,20114988,26648234,11.42602223,-15.89187111,22413331,26648234,-15.89187111,-
1110217,11101,2208,台船,航運業,2516814,1718977,1690753,46.41347732,48.85758002,2516814,1690753,48.85758002,-
1110217,11101,2211,長榮鋼,鋼鐵工業,1335773,1601289,920804,-16.58139162,45.06594237,1335773,920804,45.06594237,-
1110217,11101,2227,裕日車,汽車工業,3542019,1587678,3200019,123.0942924,10.68743654,3542019,3200019,10.68743654,-
1110217,11101,2228,劍麟,汽車工業,369668,332356,349773,11.22651615,5.687974772,369668,349773,5.687974772,-
1110217,11101,2231,為升,汽車工業,368966,384275,417416,-3.983865721,-11.60712575,368966,417416,-11.60712575,-
1110217,11101,2233,宇隆,汽車工業,311962,237970,294379,31.09299492,5.97291247,311962,294379,5.97291247,-
1110217,11101,2236,百達-KY,汽車工業,119216,106521,110119,11.9178378,8.261063032,119216,110119,8.261063032,-
1110217,11101,2239,英利-KY,汽車工業,2138384,2203754,1686817,-2.966302046,26.77036098,2138384,1686817,26.77036098,-
1110217,11101,2241,艾姆勒,汽車工業,89153,102282,82183,-12.83608064,8.481072728,89153,82183,8.481072728,-
1110217,11101,2243,宏旭-KY,汽車工業,3670,232318,27488,-98.42026877,-86.64871944,3670,27488,-86.64871944,本月認列合約收入金額較去年同期減少
1110217,11101,2247,汎德永業,汽車工業,4590652,3267876,4320502,40.47815768,6.25274563,4590652,4320502,6.25274563,-
1110217,11101,2250,IKKA-KY,汽車工業,283037,325446,348810,-13.03104048,-18.85639747,283037,348810,-18.85639747,-
1110217,11101,2301,光寶科,電腦及週邊設備業,14495059,15057937,14076995,-3.738081784,2.969838378,14495059,14076995,2.969838378,-
1110217,11101,2302,麗正,半導體業,85341,66115,62357,29.07963397,36.85873278,85341,62357,36.85873278,-
1110217,11101,2303,聯電,半導體業,20472766,20279580,15529559,0.952613417,31.83095541,20472766,15529559,31.83095541,-
1110217,11101,2305,全友,電腦及週邊設備業,33155,67942,58387,-51.2010244,-43.21509925,33155,58387,-43.21509925,-
1110217,11101,2308,台達電,電子零組件業,26269545,30055122,25115225,-12.59544713,4.596096591,26269545,25115225,4.596096591,-
1110217,11101,2312,金寶,其他電子業,12555518,12649246,11346422,-0.740976972,10.65618747,12555518,11346422,10.65618747,-
1110217,11101,2313,華通,電子零組件業,6398240,6908216,5038378,-7.382166394,26.99007498,6398240,5038378,26.99007498,-
1110217,11101,2314,台揚,通信網路業,265051,252341,402476,5.036835076,-34.14489311,265051,402476,-34.14489311,-
1110217,11101,2316,楠梓電,電子零組件業,513618,497510,452464,3.237723865,13.51577142,513618,452464,13.51577142,-
1110217,11101,2317,鴻海,其他電子業,445750368,717583317,500218095,-37.88172642,-10.88879582,445750368,500218095,-10.88879582,-
1110217,11101,2321,東訊,通信網路業,101616,95966,82276,5.887501824,23.50624727,101616,82276,23.50624727,-
1110217,11101,2323,中環,光電業,741423,720566,814652,2.894530133,-8.988991619,741423,814652,-8.988991619,-
1110217,11101,2324,仁寶,電腦及週邊設備業,82650402,127709100,91177558,-35.28229233,-9.352253106,82650402,91177558,-9.352253106,無
1110217,11101,2327,國巨,電子零組件業,10256336,8220533,8012179,24.76485406,28.00932181,10256336,8012179,28.00932181,-
1110217,11101,2328,廣宇,電子零組件業,2266998,2675530,1676126,-15.269199,35.25224237,2266998,1676126,35.25224237,-
1110217,11101,2329,華泰,半導體業,1231513,1373837,1265924,-10.3595987,-2.718251649,1231513,1265924,-2.718251649,-
1110217,11101,2330,台積電,半導體業,172176110,155382230,126749152,10.80810849,35.84004885,172176110,126749152,35.84004885,無
1110217,11101,2331,精英,電腦及週邊設備業,2770931,3417580,2567501,-18.92125422,7.923268579,2770931,2567501,7.923268579,-
1110217,11101,2332,友訊,通信網路業,1190429,1486796,1260594,-19.9332659,-5.56602681,1190429,1260594,-5.56602681,-
1110217,11101,2337,旺宏,半導體業,3717861,4092428,3006304,-9.152683932,23.66883056,3717861,3006304,23.66883056,-
1110217,11101,2338,光罩,半導體業,555509,527643,450154,5.281222342,23.40421278,555509,450154,23.40421278,-
1110217,11101,2340,台亞,光電業,513013,424572,608816,20.83062472,-15.73595306,513013,608816,-15.73595306,-
1110217,11101,2342,茂矽,半導體業,169985,174118,129549,-2.373677621,31.21290014,169985,129549,31.21290014,-
1110217,11101,2344,華邦電,半導體業,8690488,8607001,6903387,0.969989431,25.8873072,8690488,6903387,25.8873072,-
1110217,11101,2345,智邦,通信網路業,5258916,6719153,4375535,-21.73245646,20.18909688,5258916,4375535,20.18909688,-
1110217,11101,2347,聯強,電子通路業,33444199,50532404,31353296,-33.816331,6.668845917,33444199,31353296,6.668845917,-
1110217,11101,2348,海悅,其他,268462,950116,330608,-71.74429228,-18.79748826,268462,330608,-18.79748826,-
1110217,11101,2349,錸德,光電業,528253,536689,615793,-1.571860053,-14.21581603,528253,615793,-14.21581603,-
1110217,11101,2351,順德,半導體業,974980,1071281,866523,-8.989331464,12.51634406,974980,866523,12.51634406,-
1110217,11101,2352,佳世達,電腦及週邊設備業,20546375,22056771,17545000,-6.847765704,17.10672556,20546375,17545000,17.10672556,-
1110217,11101,2353,宏碁,電腦及週邊設備業,25157785,29515884,23495092,-14.76526673,7.076767352,25157785,23495092,7.076767352,-
1110217,11101,2354,鴻準,其他電子業,9064626,8015105,9370760,13.09428885,-3.266906846,9064626,9370760,-3.266906846,-
1110217,11101,2355,敬鵬,電子零組件業,1572583,1652046,1385584,-4.809975025,13.4960421,1572583,1385584,13.4960421,-
1110217,11101,2356,英業達,電腦及週邊設備業,39640876,52162104,39382095,-24.0044535,0.657103184,39640876,39382095,0.657103184,-
1110217,11101,2357,華碩,電腦及週邊設備業,43155373,51475119,36724581,-16.1626552,17.51086554,43155373,36724581,17.51086554,-
1110217,11101,2358,廷鑫,其他,166593,382719,156318,-56.47119688,6.57313937,166593,156318,6.57313937,-
1110217,11101,2359,所羅門,其他電子業,447134,385650,351675,15.94295346,27.14409611,447134,351675,27.14409611,-
1110217,11101,2360,致茂,其他電子業,1440759,1898497,1728826,-24.1105464,-16.66257911,1440759,1728826,-16.66257911,-
1110217,11101,2362,藍天,電腦及週邊設備業,2037436,2307387,1954836,-11.6994245,4.225418398,2037436,1954836,4.225418398,-
1110217,11101,2363,矽統,半導體業,13672,11780,16338,16.06112054,-16.31778675,13672,16338,-16.31778675,-
1110217,11101,2364,倫飛,電腦及週邊設備業,56564,83360,60397,-32.14491363,-6.346341706,56564,60397,-6.346341706,-
1110217,11101,2365,昆盈,電腦及週邊設備業,142025,121826,174796,16.58020455,-18.74814069,142025,174796,-18.74814069,-
1110217,11101,2367,燿華,電子零組件業,1250622,1431646,1281778,-12.64446658,-2.430686125,1250622,1281778,-2.430686125,-
1110217,11101,2368,金像電,電子零組件業,2430382,2442409,2050494,-0.492423669,18.52665748,2430382,2050494,18.52665748,-
1110217,11101,2369,菱生,半導體業,598978,634088,574950,-5.537086335,4.179146013,598978,574950,4.179146013,-
1110217,11101,2371,大同,電機機械,2727030,2872978,2449678,-5.080024978,11.32197783,2727030,2449678,11.32197783,-
1110217,11101,2373,震旦行,其他電子業,1122022,1297358,1210548,-13.51485095,-7.312886395,1122022,1210548,-7.312886395,-
1110217,11101,2374,佳能,光電業,377353,436667,237942,-13.58334841,58.59032874,377353,237942,58.59032874,2021年1月因當時缺料，致使去年同期營收大幅減少。
1110217,11101,2375,凱美,電子零組件業,529383,614006,472568,-13.78211288,12.02260839,529383,472568,12.02260839,凱美公司與帛漢及旺詮於2021年1月底進行股權轉換案，故去年同期營收為凱美加帛漢。
1110217,11101,2376,技嘉,電腦及週邊設備業,14205060,7695562,10386245,84.58768833,36.76800422,14205060,10386245,36.76800422,-
1110217,11101,2377,微星,電腦及週邊設備業,20386768,15508581,17022930,31.45476043,19.76062875,20386768,17022930,19.76062875,-
1110217,11101,2379,瑞昱,半導體業,10202856,9177653,8257933,11.17064461,23.55217704,10202856,8257933,23.55217704,無
1110217,11101,2380,虹光,電腦及週邊設備業,254733,225020,228040,13.20460404,11.70540256,254733,228040,11.70540256,-
1110217,11101,2382,廣達,電腦及週邊設備業,100800443,124746019,94354473,-19.19546306,6.831652804,100800443,94354473,6.831652804,-
1110217,11101,2383,台光電,電子零組件業,3557817,3272872,2750004,8.706267767,29.37497545,3557817,2750004,29.37497545,-
1110217,11101,2385,群光,電子零組件業,9928201,9994978,9211314,-0.668105523,7.782678997,9928201,9211314,7.782678997,-
1110217,11101,2387,精元,電腦及週邊設備業,2011583,2402087,2021627,-16.2568633,-0.496827555,2011583,2021627,-0.496827555,-
1110217,11101,2388,威盛,半導體業,750798,716680,589623,4.760562594,27.33526338,750798,589623,27.33526338,-
1110217,11101,2390,云辰,其他電子業,39198,50116,50973,-21.78545774,-23.10046495,39198,50973,-23.10046495,-
1110217,11101,2392,正崴,電子零組件業,7086816,9956020,8569765,-28.81878502,-17.30443017,7086816,8569765,-17.30443017,-
1110217,11101,2393,億光,光電業,1865628,1842212,2028397,1.271080636,-8.024513939,1865628,2028397,-8.024513939,-
1110217,11101,2395,研華,電腦及週邊設備業,5383995,5562179,4510810,-3.203492732,19.35760983,5383995,4510810,19.35760983,-
1110217,11101,2397,友通,電腦及週邊設備業,1260538,1490842,744404,-15.44791467,69.3351997,1260538,744404,69.3351997,主係因新增合併子公司Brainstorm Corporation，致使本月營收增幅百分比達50%以上。
1110217,11101,2399,映泰,電腦及週邊設備業,292377,266640,211826,9.652340234,38.02696553,292377,211826,38.02696553,-
1110217,11101,2401,凌陽,半導體業,677865,636053,597454,6.573666031,13.45894412,677865,597454,13.45894412,-
1110217,11101,2402,毅嘉,電子零組件業,592276,539192,568689,9.845101559,4.147609678,592276,568689,4.147609678,-
1110217,11101,2404,漢唐,其他電子業,2113649,2359014,2189927,-10.40116761,-3.483129803,2113649,2189927,-3.483129803,-
1110217,11101,2405,浩鑫,電腦及週邊設備業,135664,126205,127524,7.494948695,6.383112198,135664,127524,6.383112198,-
1110217,11101,2406,國碩,光電業,609278,765125,867672,-20.36882862,-29.78014734,609278,867672,-29.78014734,-
1110217,11101,2408,南亞科,半導體業,6772211,6936592,5532161,-2.369766018,22.41529124,6772211,5532161,22.41529124,-
1110217,11101,2409,友達,光電業,27823033,31765574,26620298,-12.41136395,4.518112457,27823033,26620298,4.518112457,-
1110217,11101,2412,中華電,通信網路業,17416392,22726282,17119318,-23.36453451,1.735314456,17416392,17119318,1.735314456,-
1110217,11101,2413,環科,電子零組件業,351639,387945,384302,-9.358543092,-8.499305234,351639,384302,-8.499305234,-
1110217,11101,2414,精技,電子通路業,1895698,1769648,2070499,7.122885455,-8.442457591,1895698,2070499,-8.442457591,-
1110217,11101,2415,錩新,電子零組件業,261841,265569,237668,-1.403778302,10.17091068,261841,237668,10.17091068,-
1110217,11101,2417,圓剛,電腦及週邊設備業,317377,332533,459311,-4.557743141,-30.90150247,317377,459311,-30.90150247,-
1110217,11101,2419,仲琦,通信網路業,693700,1014621,966835,-31.62964299,-28.25042536,693700,966835,-28.25042536,-
1110217,11101,2420,新巨,電子零組件業,222597,192023,230006,15.922051,-3.221220316,222597,230006,-3.221220316,-
1110217,11101,2421,建準,電子零組件業,1202074,1312643,1109149,-8.423387014,8.378044789,1202074,1109149,8.378044789,-
1110217,11101,2423,固緯,其他電子業,238610,235241,183861,1.432148307,29.77738618,238610,183861,29.77738618,-
1110217,11101,2424,隴華,電腦及週邊設備業,1544,-4725,2225,132.6772487,-30.60674157,1544,2225,-30.60674157,-
1110217,11101,2425,承啟,電腦及週邊設備業,475271,913022,417306,-47.945285,13.89028674,475271,417306,13.89028674,-
1110217,11101,2426,鼎元,光電業,233276,245988,254109,-5.167731759,-8.198450271,233276,254109,-8.198450271,-
1110217,11101,2427,三商電,資訊服務業,276056,691956,318180,-60.10497777,-13.23904708,276056,318180,-13.23904708,-
1110217,11101,2428,興勤,電子零組件業,679922,652486,679014,4.204841177,0.133723311,679922,679014,0.133723311,-
1110217,11101,2429,銘旺科,光電業,50473,61401,94808,-17.79775574,-46.7629314,50473,94808,-46.7629314,-
1110217,11101,2430,燦坤,電子通路業,2367261,1776351,2097616,33.26538505,12.85483139,2367261,2097616,12.85483139,-
1110217,11101,2431,聯昌,電子零組件業,70306,97367,167366,-27.792784,-57.99266279,70306,167366,-57.99266279,因電視市場成M型態變化，中階市場大幅萎縮；加上半導體嚴重短缺，造成客戶TV主板、電源板長短料問題進而影響終端銷售。
1110217,11101,2433,互盛電,其他電子業,295949,336199,347220,-11.97207606,-14.7661425,295949,347220,-14.7661425,-
1110217,11101,2434,統懋,半導體業,7789,8888,13487,-12.3649865,-42.24809075,7789,13487,-42.24809075,-
1110217,11101,2436,偉詮電,半導體業,339166,324760,260609,4.43589112,30.14362512,339166,260609,30.14362512,-
1110217,11101,2438,翔耀,光電業,22838,26369,34258,-13.39072396,-33.33527935,22838,34258,-33.33527935,-
1110217,11101,2439,美律,通信網路業,2374754,3683850,3254313,-35.53608317,-27.02748629,2374754,3254313,-27.02748629,-
1110217,11101,2440,太空梭,電子零組件業,256585,352743,370296,-27.2600732,-30.70813619,256585,370296,-30.70813619,-
1110217,11101,2441,超豐,半導體業,1680581,1622801,1399077,3.5605105,20.12069386,1680581,1399077,20.12069386,-
1110217,11101,2442,新美齊,電腦及週邊設備業,9539,9274,201314,2.857450938,-95.26163108,9539,201314,-95.26163108,本月營收較去年同期減少，主係去年營建專案交屋認列收入所致。
1110217,11101,2443,昶虹,其他,1747,6076,26341,-71.24753127,-93.36775369,1747,26341,-93.36775369,因公司業務整理中，營業收入因而產生差異。
1110217,11101,2444,兆勁,通信網路業,128357,161253,157104,-20.40024062,-18.29807007,128357,157104,-18.29807007,-
1110217,11101,2449,京元電子,半導體業,3089213,3271294,2559791,-5.56602372,20.68223539,3089213,2559791,20.68223539,-
1110217,11101,2450,神腦,通信網路業,2933577,2854029,2713138,2.787217649,8.12487238,2933577,2713138,8.12487238,-
1110217,11101,2451,創見,半導體業,1170657,1143247,1181561,2.397557133,-0.92284698,1170657,1181561,-0.92284698,-
1110217,11101,2453,凌群,資訊服務業,396334,711291,391667,-44.27962676,1.191573454,396334,391667,1.191573454,-
1110217,11101,2454,聯發科,半導體業,43502342,46202466,35333330,-5.844112303,23.11984746,43502342,35333330,23.11984746,海外子公司之營收係以當月平均匯率換算之。
1110217,11101,2455,全新,通信網路業,290401,269763,273020,7.650419072,6.366200278,290401,273020,6.366200278,-
1110217,11101,2457,飛宏,電子零組件業,1119433,1244170,928126,-10.02571996,20.61217981,1119433,928126,20.61217981,-
1110217,11101,2458,義隆,半導體業,1335948,1373531,1335075,-2.736232382,0.065389585,1335948,1335075,0.065389585,-
1110217,11101,2459,敦吉,其他電子業,599682,562764,534523,6.560121116,12.19012091,599682,534523,12.19012091,-
1110217,11101,2460,建通,電子零組件業,264388,415809,395331,-36.41599869,-33.12237087,264388,395331,-33.12237087,-
1110217,11101,2461,光群雷,其他電子業,602942,591033,507417,2.014946712,18.82573899,602942,507417,18.82573899,-
1110217,11101,2462,良得電,電子零組件業,450104,495771,435608,-9.211309254,3.327762576,450104,435608,3.327762576,-
1110217,11101,2464,盟立,其他電子業,849347,950074,801463,-10.60201626,5.974573998,849347,801463,5.974573998,-
1110217,11101,2465,麗臺,電腦及週邊設備業,707236,718379,599492,-1.551131088,17.97255009,707236,599492,17.97255009,-
1110217,11101,2466,冠西電,光電業,89779,62146,78760,44.46464776,13.99060437,89779,78760,13.99060437,-
1110217,11101,2467,志聖,電子零組件業,436393,543294,420206,-19.67645511,3.852158227,436393,420206,3.852158227,-
1110217,11101,2468,華經,資訊服務業,186204,224226,191072,-16.95699874,-2.547730698,186204,191072,-2.547730698,-
1110217,11101,2471,資通,資訊服務業,70071,122057,77929,-42.59157607,-10.08353758,70071,77929,-10.08353758,-
1110217,11101,2472,立隆電,電子零組件業,913049,976396,775803,-6.487838951,17.69083131,913049,775803,17.69083131,-
1110217,11101,2474,可成,其他電子業,2835937,2632809,4494733,7.715257734,-36.90532897,2835937,4494733,-36.90532897,無
1110217,11101,2476,鉅祥,電子零組件業,556499,555862,467737,0.114596788,18.97690369,556499,467737,18.97690369,-
1110217,11101,2477,美隆電,其他電子業,496478,384812,301638,29.01832583,64.59398352,496478,301638,64.59398352,2021年因COVID-19影響出貨減少.
1110217,11101,2478,大毅,電子零組件業,483331,526286,594037,-8.161911964,-18.6362129,483331,594037,-18.6362129,-
1110217,11101,2480,敦陽科,資訊服務業,554797,907402,526196,-38.85874177,5.435427103,554797,526196,5.435427103,-
1110217,11101,2481,強茂,半導體業,1317383,1153692,1047936,14.18844891,25.71216181,1317383,1047936,25.71216181,"本月營收淨額含二極體$1,315,680仟元及太陽能$12,089仟元，減銷退/折$10,386仟元。"
1110217,11101,2482,連宇,其他電子業,56257,81885,74119,-31.29755144,-24.09908391,56257,74119,-24.09908391,-
1110217,11101,2483,百容,電子零組件業,191130,208149,186235,-8.176354438,2.628399603,191130,186235,2.628399603,-
1110217,11101,2484,希華,電子零組件業,280159,236912,264217,18.25445735,6.033676864,280159,264217,6.033676864,-
1110217,11101,2485,兆赫,通信網路業,498445,531383,584193,-6.198542294,-14.67802593,498445,584193,-14.67802593,-
1110217,11101,2486,一詮,光電業,456164,485495,469204,-6.041462837,-2.779174943,456164,469204,-2.779174943,-
1110217,11101,2488,漢平,其他電子業,195660,271961,172582,-28.05586095,13.37219409,195660,172582,13.37219409,-
1110217,11101,2489,瑞軒,光電業,1624977,2174131,1511763,-25.25855158,7.488872264,1624977,1511763,7.488872264,-
1110217,11101,2491,吉祥全,光電業,-251964,163994,43921,-253.6422064,-673.6754628,-251964,43921,-673.6754628,主係合併營收中的子公司持有之透過損益按公允價值衡量之金融資產未實現評價調整
1110217,11101,2492,華新科,電子零組件業,3431162,2929940,3715008,17.10690321,-7.640521905,3431162,3715008,-7.640521905,受農曆新年假期前提前拉貨以及NB、伺服器、記憶儲存設備穩健的需求影響，華新科技1月份全球合併淨營收為新台幣 34.3億。
1110217,11101,2493,揚博,電子零組件業,285662,290240,245760,-1.577315325,16.23616536,285662,245760,16.23616536,-
1110217,11101,2495,普安,其他電子業,83601,109502,74334,-23.65344925,12.46670433,83601,74334,12.46670433,-
1110217,11101,2496,卓越,其他,49984,59376,48608,-15.81783886,2.830809743,49984,48608,2.830809743,-
1110217,11101,2497,怡利電,汽車工業,283270,307811,174997,-7.972749512,61.87134637,283270,174997,61.87134637,去年之新案量產，今年持續出貨
1110217,11101,2498,宏達電,通信網路業,359148,575531,492663,-37.59710598,-27.10067531,359148,492663,-27.10067531,-
1110217,11101,2501,國建,建材營造,337707,3729526,1339917,-90.94504235,-74.79642396,337707,1339917,-74.79642396,本月交屋入帳較少
1110217,11101,2504,國產,建材營造,1940163,2002483,2082709,-3.112136283,-6.844259088,1940163,2082709,-6.844259088,-
1110217,11101,2505,國揚,建材營造,262217,142838,437398,83.57649925,-40.05070897,262217,437398,-40.05070897,"本年度營建收入260,859仟元，租賃收入1,358仟元。"
1110217,11101,2506,太設,建材營造,63928,61813,607334,3.421610341,-89.47399619,63928,607334,-89.47399619,本月交屋及本年累積交屋均較去年同期少
1110217,11101,2509,全坤建,建材營造,17088,17492,80910,-2.309627258,-78.8802373,17088,80910,-78.8802373,"本月營收及累計營收較去年同期減少,主要係認列租金所致."
1110217,11101,2511,太子,建材營造,1932070,1883963,1268289,2.553500255,52.33673082,1932070,1268289,52.33673082,本月及本年營收增加52.34%，主係本月北中南高交屋結帳戶數較多所致。
1110217,11101,2514,龍邦,其他,459395,1586397,679549,-71.0416119,-32.39707512,459395,679549,-32.39707512,-
1110217,11101,2515,中工,建材營造,1405606,1394214,1494291,0.817091207,-5.934921645,1405606,1494291,-5.934921645,-
1110217,11101,2516,新建,建材營造,517668,780429,802398,-33.66878986,-35.48488406,517668,802398,-35.48488406,-
1110217,11101,2520,冠德,建材營造,1941495,3701604,1246993,-47.54989999,55.69413782,1941495,1246993,55.69413782,111年01月份營業收入較去年同期增加50%以上，主因係建設部門本期有105A及950B預售建案完工交屋入帳所致。
1110217,11101,2524,京城,建材營造,323916,1159431,412344,-72.06250307,-21.44520109,323916,412344,-21.44520109,-
1110217,11101,2527,宏璟,建材營造,247988,420899,767256,-41.08135206,-67.67858446,247988,767256,-67.67858446,"本月營收及本年累計營收較去年低,主要係因本月房地銷售認列收入較去年低所致"
1110217,11101,2528,皇普,建材營造,88540,1881472,260865,-95.29411014,-66.0590727,88540,260865,-66.0590727,"主係111年1月皇普MVP案認列88,519仟元及認列租賃收入21仟元所致。"
1110217,11101,2530,華建,建材營造,9631,765,741,1158.954248,1199.730094,9631,741,1199.730094,"本年度出售房地收入較去年度同期增加8,867仟元,本年度租金收入較去年度增加23仟元."
1110217,11101,2534,宏盛,建材營造,425699,327517,299337,29.97768055,42.21395952,425699,299337,42.21395952,-
1110217,11101,2535,達欣工,建材營造,1130765,1228425,1059761,-7.950017299,6.700001227,1130765,1059761,6.700001227,-
1110217,11101,2536,宏普,建材營造,477110,16552,46240,2782.491542,931.8122837,477110,46240,931.8122837,"今年本期餘屋銷售量較去年同期減少,但因出售素地,致營收較多。"
1110217,11101,2537,聯上發,建材營造,176736,68046,114,159.7301825,154931.5789,176736,114,154931.5789,本月營收較去年增加，係認列雙北及桃園房地出售收入所致。
1110217,11101,2538,基泰,建材營造,20682,22073,12637,-6.301816699,63.66226161,20682,12637,63.66226161,本月其他營業收入較去年同期增加
1110217,11101,2539,櫻花建,建材營造,0,304748,165651,-100,-100,0,165651,-100,無異常。本月無建案過戶。
1110217,11101,2540,愛山林,建材營造,376983,737693,286676,-48.8970344,31.50141623,376983,286676,31.50141623,-
1110217,11101,2542,興富發,建材營造,4018304,2812522,1985061,42.87191354,102.4272302,4018304,1985061,102.4272302,本期較去年增加，主要係本期認列「惠禮段」及「北新都」等建案完工並完成產權移轉所致。
1110217,11101,2543,皇昌,建材營造,695268,856752,510730,-18.84839487,36.13220293,695268,510730,36.13220293,-
1110217,11101,2545,皇翔,建材營造,745819,1858260,473630,-59.86465834,57.4686992,745819,473630,57.4686992,因本月成屋銷售情形較去年同期佳所致
1110217,11101,2546,根基,建材營造,545494,1274260,888993,-57.19131104,-38.63911189,545494,888993,-38.63911189,-
1110217,11101,2547,日勝生,建材營造,425847,1778207,369269,-76.05188822,15.32162191,425847,369269,15.32162191,-
1110217,11101,2548,華固,建材營造,983202,996878,173424,-1.371883019,466.9353723,983202,173424,466.9353723,本公司截至1月底累計營收較去年同期增加，係因本期認列交屋金額較高所致。
1110217,11101,2597,潤弘,建材營造,1716913,2555990,1862320,-32.82786709,-7.807841832,1716913,1862320,-7.807841832,-
1110217,11101,2601,益航,貿易百貨,700651,616452,612342,13.65864658,14.42151608,700651,612342,14.42151608,-
1110217,11101,2603,長榮,航運業,56841393,52225154,28435024,8.839110364,99.89922639,56841393,28435024,99.89922639,整體運價上漲，導致收入增加。
1110217,11101,2605,新興,航運業,328421,436698,282069,-24.7944804,16.43285863,328421,282069,16.43285863,-
1110217,11101,2606,裕民,航運業,1026516,1297349,753727,-20.87587843,36.19201647,1026516,753727,36.19201647,-
1110217,11101,2607,榮運,航運業,1405123,1526309,584684,-7.939807732,140.3217807,1405123,584684,140.3217807,為拓展業務範疇，取得子公司長榮物流公司股權，另該公司自110年12月取得RTW (USA)股權，致營收增加
1110217,11101,2608,嘉里大榮,航運業,1165263,1178745,1155974,-1.143758828,0.803564786,1165263,1155974,0.803564786,-
1110217,11101,2609,陽明,航運業,35590304,35106734,20446252,1.377428046,74.06761885,35590304,20446252,74.06761885,整體運價上漲，致營收增加。
1110217,11101,2610,華航,航運業,14254786,16918142,9029561,-15.74260341,57.86798494,14254786,9029561,57.86798494,貨運需求強勁帶動下，運價持續維持高檔，故營業收入增加。
1110217,11101,2611,志信,航運業,79521,80424,60004,-1.122799164,32.52616492,79521,60004,32.52616492,-
1110217,11101,2612,中航,航運業,338921,332921,278417,1.802229358,21.73143163,338921,278417,21.73143163,-
1110217,11101,2613,中櫃,航運業,273339,284665,256540,-3.978711819,6.548296562,273339,256540,6.548296562,-
1110217,11101,2614,東森,其他,539258,514222,430683,4.868714291,25.20995721,539258,430683,25.20995721,-
1110217,11101,2615,萬海,航運業,32510990,23252855,13544692,39.81504637,140.0275326,32510990,13544692,140.0275326,運價上漲
1110217,11101,2616,山隆,油電燃氣業,1626258,1723330,1513727,-5.632815537,7.434035331,1626258,1513727,7.434035331,-
1110217,11101,2617,台航,航運業,275119,292044,203116,-5.795359603,35.44920144,275119,203116,35.44920144,-
1110217,11101,2618,長榮航,航運業,10654527,12371275,6698039,-13.87688819,59.06934851,10654527,6698039,59.06934851,貨運價量齊揚，故營業收入增加
